"Station","Latitude","Longitude"
"014290","-13.5896"," 131.1357"
"094078","-42.8386"," 147.3069"
"091282","-41.1856"," 147.7261"
"009223","-31.8367"," 115.7692"
"010301","-31.2458"," 116.2714"
"086366","-37.6126"," 145.5997"
"014809","-19.9655"," 129.7134"
"086357","-38.2765"," 145.0998"
"005072","-22.6967"," 117.7703"
"043053","-28.0533"," 148.5633"
"016087","-29.6403"," 134.7870"
"010056","-31.8042"," 116.4169"
"040142","-27.5364"," 152.7992"
"086070","-37.6390"," 145.5497"
"092145","-42.1233"," 148.0731"
"017137","-30.6245"," 138.5271"
"017138","-30.6881"," 138.5665"
"014148","-13.1421"," 130.9314"
"017136","-30.6024"," 138.6888"
"017049","-30.4291"," 138.9808"
"066195","-33.8521"," 151.0646"
"025541","-36.0371"," 140.5841"
"074131","-35.5929"," 146.5781"
"029052","-14.8989"," 141.6192"
"008108","-30.8394"," 116.3858"
"010105","-30.6297"," 117.3675"
"092034","-41.5817"," 148.1825"
"052017","-29.0802"," 149.5056"
"072022","-35.7225"," 147.3178"
"079022","-37.0826"," 141.5633"
"040984","-27.5969"," 153.3533"
"010918","-33.9167"," 117.6125"
"009266","-31.0697"," 115.9581"
"065104","-33.3916"," 148.0064"
"025555","-35.5442"," 139.4717"
"014516","-13.7821"," 136.1954"
"012313","-30.6014"," 118.5228"
"014260","-12.4819"," 130.8978"
"012300","-27.9172"," 120.7000"
"010289","-31.7364"," 117.4150"
"035177","-22.6900"," 147.6658"
"040476","-27.4094"," 152.9525"
"072081","-35.6617"," 147.3776"
"032077","-18.7131"," 146.5914"
"009152","-30.5003"," 115.7119"
"074257","-35.4831"," 146.7338"
"068100","-34.6519"," 150.3085"
"049111","-33.9454"," 143.0527"
"031083","-17.8400"," 145.5956"
"009679","-32.9939"," 115.7272"
"070135","-34.6608"," 149.6202"
"041191","-27.2627"," 151.3747"
"033042","-20.4600"," 149.0417"
"009627","-34.0772"," 116.2033"
"097012","-41.2194"," 144.7394"
"010543","-34.0414"," 117.7428"
"040578","-27.2114"," 152.8025"
"097036","-41.8028"," 145.0511"
"005045","-22.6850"," 114.3672"
"086027","-37.7903"," 145.2812"
"091064","-41.4842"," 146.0747"
"010133","-30.8256"," 117.3228"
"046042","-30.8506"," 143.0893"
"067031","-33.6100"," 150.8151"
"047014","-32.2214"," 142.0305"
"033012","-22.0328"," 149.1850"
"037014","-22.9258"," 142.3119"
"078041","-36.2483"," 143.1793"
"061046","-32.7254"," 151.6285"
"075067","-34.4661"," 145.3026"
"044006","-25.8031"," 146.4250"
"051005","-32.0646"," 148.2353"
"048073","-31.7108"," 145.2764"
"046094","-30.6322"," 142.3219"
"089006","-37.9637"," 143.4673"
"075020","-35.1619"," 143.8730"
"070324","-35.6340"," 149.4184"
"003103","-16.7742"," 122.5762"
"109500","-34.1634"," 115.1279"
"079051","-37.0432"," 142.6354"
"091323","-41.0953"," 145.5453"
"031203","-17.3400"," 145.9253"
"094200","-42.9664"," 147.1472"
"033296","-21.5889"," 149.0722"
"068231","-34.0630"," 150.8489"
"040783","-26.5483"," 153.0986"
"044195","-26.1717"," 147.0875"
"029144","-20.4350"," 141.5481"
"002062","-18.4233"," 128.0308"
"076110","-34.9470"," 141.0054"
"009955","-33.7314"," 120.9308"
"006061","-24.9017"," 114.2164"
"037061","-22.5450"," 142.6683"
"012051","-29.8272"," 121.9158"
"041122","-28.5725"," 150.7542"
"031038","-17.3533"," 145.5919"
"063017","-33.3059"," 149.0462"
"006039","-23.8497"," 113.9714"
"088011","-37.2236"," 143.9616"
"022019","-34.2428"," 137.5908"
"009261","-30.2875"," 115.4656"
"033236","-20.9539"," 148.9589"
"036149","-21.4717"," 145.0914"
"040468","-27.4686"," 153.0814"
"041340","-28.4203"," 151.0739"
"074245","-34.0208"," 146.8343"
"015587","-21.2103"," 136.4749"
"091127","-41.6472"," 146.9275"
"042033","-26.3000"," 150.1833"
"033205","-20.2689"," 147.2989"
"086146","-37.9771"," 145.0273"
"063023","-33.8087"," 148.7071"
"042003","-28.2347"," 149.1233"
"035004","-25.1933"," 147.1347"
"001001","-15.1806"," 127.8456"
"040090","-26.1819"," 152.0686"
"017017","-31.2531"," 138.3892"
"058014","-29.5861"," 152.7759"
"003023","-17.9311"," 122.4725"
"040382","-27.2711"," 152.0642"
"027071","-11.8517"," 142.0356"
"082168","-36.2153"," 147.3189"
"086372","-37.8775"," 145.3364"
"014208","-12.6686"," 132.8358"
"024542","-34.7315"," 139.2760"
"095055","-42.6225"," 147.1028"
"036073","-22.7064"," 144.1028"
"063231","-33.3815"," 149.1229"
"065091","-33.8451"," 148.6534"
"061241","-32.2421"," 151.3808"
"058131","-28.8521"," 153.4556"
"066157","-33.7371"," 151.1521"
"066008","-33.5479"," 151.2079"
"042117","-28.3900"," 149.2103"
"087163","-38.2241"," 144.3345"
"009740","-34.2358"," 117.1869"
"039030","-23.7107"," 150.9609"
"012304","-27.9283"," 121.3047"
"040100","-26.4619"," 152.6644"
"036003","-21.9089"," 144.6694"
"040098","-25.3169"," 152.5625"
"066044","-33.7255"," 151.2720"
"094063","-42.7864"," 147.5636"
"035236","-23.9608"," 146.5608"
"031023","-17.0086"," 145.1683"
"035170","-23.1014"," 148.9231"
"040450","-27.5129"," 152.9960"
"031030","-15.2939"," 145.1075"
"029089","-20.1412"," 140.6808"
"056040","-28.4803"," 152.1034"
"044131","-27.5428"," 147.3036"
"073038","-34.4061"," 147.5248"
"035012","-23.5822"," 149.0694"
"070091","-34.8313"," 148.9113"
"040716","-27.6514"," 152.3808"
"075008","-33.2833"," 146.3707"
"063299","-33.5842"," 149.3642"
"069008","-35.2677"," 150.4068"
"066189","-33.7693"," 151.1380"
"069111","-36.4699"," 149.8811"
"031124","-16.9794"," 145.3517"
"072060","-36.2254"," 148.1431"
"056078","-31.1829"," 151.4397"
"062017","-32.8647"," 149.9745"
"049056","-33.1984"," 145.1220"
"068038","-34.6750"," 150.8519"
"061040","-32.1384"," 150.3576"
"072169","-35.7108"," 148.0026"
"059135","-31.0800"," 152.7833"
"061389","-33.1521"," 151.5136"
"063280","-33.4931"," 150.8814"
"035175","-24.8444"," 149.0997"
"092083","-41.4256"," 147.6506"
"065107","-32.1713"," 148.9710"
"018059","-33.1257"," 137.3639"
"084030","-37.6917"," 148.4589"
"063183","-33.7114"," 150.5980"
"069087","-36.4258"," 149.9796"
"003074","-17.9343"," 123.4736"
"019071","-32.7244"," 138.0829"
"038041","-25.4278"," 142.8200"
"007169","-23.1017"," 119.3678"
"042053","-27.8967"," 149.5586"
"041347","-28.7447"," 151.0200"
"040387","-26.8242"," 152.2741"
"070158","-37.0343"," 149.1547"
"090136","-37.9568"," 142.5187"
"056102","-29.6368"," 151.6815"
"029025","-20.6569"," 141.7458"
"018072","-34.1187"," 136.3508"
"052008","-29.7975"," 149.1961"
"091265","-41.1664"," 146.0239"
"032193","-19.1539"," 146.8494"
"009569","-33.6550"," 115.3194"
"066185","-33.7801"," 151.0587"
"009829","-33.8911"," 120.3256"
"019099","-32.8420"," 138.0304"
"039150","-24.3281"," 150.6183"
"057037","-31.1117"," 151.8014"
"053040","-29.0480"," 149.9384"
"009634","-33.2058"," 115.7147"
"019011","-32.9211"," 138.2202"
"029174","-14.7328"," 141.5692"
"041557","-27.1108"," 150.9056"
"005055","-22.2275"," 118.3450"
"058149","-29.4053"," 153.3526"
"030130","-19.8900"," 145.6125"
"088120","-37.0219"," 145.6547"
"091192","-41.6365"," 147.2646"
"021069","-33.6184"," 138.5772"
"039031","-24.6486"," 150.7450"
"097037","-41.2636"," 144.9100"
"044030","-28.5758"," 148.2297"
"094205","-43.1331"," 147.2303"
"073139","-34.3192"," 148.3391"
"052086","-29.8033"," 148.9802"
"061318","-33.5008"," 151.3092"
"062040","-32.9386"," 149.0914"
"025527","-35.7118"," 139.6402"
"002014","-15.6545"," 128.7091"
"009749","-32.6042"," 115.9464"
"007071","-28.0531"," 116.6514"
"094042","-42.6564"," 147.1997"
"040117","-26.8031"," 152.9617"
"018097","-32.9614"," 134.5951"
"029169","-17.0458"," 141.3783"
"063194","-33.8189"," 149.5772"
"065008","-32.3340"," 148.6361"
"087015","-37.7025"," 144.8072"
"017128","-30.0728"," 137.5666"
"021129","-33.8625"," 138.6211"
"086359","-37.8632"," 145.4206"
"004089","-20.6744"," 117.1428"
"057106","-30.3900"," 151.8150"
"070195","-36.6053"," 148.8475"
"038050","-25.2336"," 140.9847"
"036090","-23.1714"," 146.0592"
"033138","-20.8017"," 149.2750"
"085165","-37.9163"," 147.3196"
"014942","-14.2800"," 132.8346"
"012255","-33.5656"," 122.2714"
"034020","-21.3453"," 147.8289"
"009816","-33.7256"," 121.3014"
"041554","-27.7792"," 150.4583"
"087150","-37.9043"," 144.6427"
"046019","-30.1989"," 143.2259"
"070014","-35.3049"," 149.2014"
"075137","-34.5640"," 144.6389"
"066045","-33.6572"," 151.3187"
"018085","-32.8774"," 137.5638"
"039027","-25.1617"," 152.2142"
"008070","-30.7819"," 116.5058"
"029057","-17.1833"," 141.7108"
"059034","-30.8765"," 152.6121"
"006032","-24.4733"," 114.5553"
"006054","-26.0511"," 114.7542"
"057015","-28.6538"," 152.5953"
"082055","-36.5031"," 146.6019"
"006103","-23.9064"," 114.7681"
"006048","-27.3853"," 115.9664"
"077056","-35.8409"," 143.5145"
"049048","-34.6516"," 143.0491"
"040024","-27.9925"," 152.6919"
"062031","-32.9480"," 149.7746"
"041126","-27.6197"," 151.8292"
"084000","-37.1177"," 148.9652"
"075057","-33.8467"," 146.2497"
"075043","-33.3935"," 146.0385"
"075034","-33.3413"," 145.7480"
"014655","-15.1536"," 133.0855"
"007142","-25.9697"," 118.6233"
"092116","-41.8023"," 148.0110"
"023888","-34.6242"," 138.8458"
"035290","-23.5953"," 148.8746"
"040496","-26.7850"," 153.1147"
"044115","-25.3353"," 147.3000"
"030156","-20.1808"," 145.0131"
"040406","-27.7094"," 153.2014"
"020044","-33.4974"," 140.6990"
"020045","-33.5628"," 140.9309"
"033016","-21.1317"," 148.4922"
"068062","-34.3447"," 150.2676"
"010507","-32.1242"," 118.0222"
"017053","-28.9062"," 136.3386"
"054084","-30.1094"," 150.1381"
"040655","-26.8383"," 151.9803"
"030153","-19.0142"," 144.6475"
"057066","-29.3466"," 152.5167"
"060053","-31.7966"," 151.9062"
"088131","-37.4998"," 145.6793"
"009564","-34.9431"," 117.9242"
"031064","-16.9083"," 145.8886"
"041556","-29.1611"," 151.3272"
"071072","-36.4033"," 148.4104"
"035252","-22.7439"," 147.5247"
"015550","-20.7451"," 134.2360"
"074044","-34.7932"," 147.0398"
"071038","-36.5608"," 148.7053"
"060026","-31.4399"," 152.9110"
"091438","-40.6831"," 144.6894"
"093061","-42.0531"," 147.3017"
"023104","-34.9113"," 138.6275"
"040839","-27.4667"," 153.0217"
"044203","-26.3856"," 147.3553"
"094170","-42.8158"," 147.4344"
"091238","-41.1853"," 147.2233"
"091221","-41.7239"," 147.1406"
"091189","-41.1344"," 146.0617"
"041257","-27.2308"," 151.1022"
"094069","-42.9830"," 147.0771"
"079052","-37.2300"," 141.9609"
"063116","-34.0861"," 149.1391"
"030037","-20.1550"," 142.2139"
"010629","-32.7867"," 117.7861"
"048042","-29.7534"," 145.4269"
"046020","-30.1358"," 141.7286"
"015675","-23.7517"," 133.7812"
"059081","-31.2659"," 152.9645"
"023086","-34.8931"," 138.6851"
"058210","-28.5041"," 153.3347"
"097074","-41.6042"," 145.6989"
"034060","-21.7278"," 148.5697"
"027039","-14.8856"," 142.8019"
"054028","-29.9573"," 150.9157"
"039159","-25.2097"," 152.0325"
"063011","-33.2537"," 148.9751"
"043009","-25.9281"," 147.8717"
"061083","-33.2720"," 151.4321"
"094241","-43.0244"," 147.1597"
"009995","-33.8044"," 120.6342"
"009981","-32.8392"," 115.9533"
"069011","-36.9463"," 149.6696"
"015145","-19.7111"," 135.8259"
"014201","-12.4124"," 130.6264"
"015571","-20.6401"," 134.2225"
"041115","-27.2105"," 151.6174"
"075030","-33.2372"," 146.1345"
"040109","-26.5181"," 152.0139"
"035256","-23.6022"," 146.1244"
"053004","-28.6024"," 150.3604"
"035059","-24.4619"," 148.6261"
"062068","-32.0325"," 149.5297"
"046050","-30.6964"," 141.0732"
"014952","-14.5756"," 132.4713"
"040558","-28.2157"," 153.2347"
"055323","-31.5224"," 150.6302"
"062073","-32.9672"," 148.9230"
"036140","-24.7033"," 143.8306"
"014833","-17.4466"," 130.8391"
"074094","-34.2208"," 146.4586"
"007057","-28.0617"," 117.8506"
"048082","-29.2517"," 146.9193"
"064007","-31.7231"," 149.2558"
"055332","-31.0646"," 150.9063"
"040950","-27.9292"," 152.8597"
"040739","-27.9292"," 152.8597"
"092015","-41.6358"," 148.2319"
"091247","-41.6456"," 147.3294"
"082117","-36.1256"," 147.0995"
"014177","-13.1281"," 131.3738"
"081086","-36.8639"," 144.3221"
"029028","-17.4553"," 140.8314"
"012099","-31.1828"," 118.5964"
"014035","-12.8381"," 131.1306"
"072040","-35.2288"," 147.3317"
"035010","-22.6522"," 147.5583"
"014623","-14.9573"," 133.3299"
"051010","-30.9753"," 148.3806"
"018030","-31.9900"," 132.4372"
"092136","-41.2731"," 148.1133"
"060136","-31.4846"," 152.7298"
"094126","-42.8158"," 147.6778"
"034099","-21.8948"," 148.6034"
"035258","-22.2375"," 147.5133"
"080098","-36.2983"," 144.1393"
"039143","-24.1817"," 149.8100"
"055236","-31.5415"," 150.8361"
"066072","-34.0164"," 151.2135"
"052000","-29.2451"," 148.8518"
"091030","-41.0828"," 145.7725"
"009557","-33.9497"," 120.1258"
"090051","-38.2928"," 142.3725"
"016038","-32.4827"," 137.7576"
"017140","-27.9295"," 139.4748"
"014606","-14.5139"," 132.9418"
"067115","-33.7826"," 150.6619"
"091277","-41.3436"," 146.8644"
"094176","-42.9458"," 147.0617"
"009186","-31.7858"," 115.7772"
"088153","-37.0748"," 145.7220"
"032108","-17.8069"," 146.0031"
"058156","-28.3418"," 153.1652"
"040870","-26.4456"," 152.4886"
"031065","-17.2637"," 145.5895"
"039078","-23.5782"," 150.8222"
"070088","-34.8948"," 149.5201"
"044007","-26.7756"," 145.0708"
"094209","-43.0831"," 147.2456"
"069131","-36.1675"," 150.1250"
"070239","-36.8984"," 148.7425"
"037017","-21.6944"," 139.5128"
"040185","-27.6450"," 153.4000"
"010637","-33.0433"," 118.1025"
"020006","-31.2196"," 139.7763"
"066114","-33.7179"," 151.1470"
"041511","-27.4417"," 151.7092"
"074260","-34.6856"," 146.2387"
"094230","-43.0181"," 147.4808"
"072138","-35.2102"," 147.5188"
"018197","-32.3885"," 134.6994"
"067022","-33.6550"," 151.0553"
"061352","-32.9687"," 150.6670"
"041523","-27.1214"," 151.0592"
"010300","-30.9972"," 118.4233"
"029096","-18.3078"," 142.3558"
"035150","-24.2317"," 147.6450"
"055272","-30.8461"," 150.2431"
"029076","-17.7792"," 140.8794"
"058115","-28.3848"," 152.8788"
"090048","-38.1355"," 141.6316"
"015108","-18.6284"," 133.8720"
"035034","-24.0972"," 148.8242"
"076011","-35.1966"," 142.8014"
"008018","-29.9331"," 116.7697"
"008033","-28.7031"," 115.8172"
"041412","-28.2969"," 151.5181"
"043000","-26.5478"," 148.1850"
"044016","-25.7661"," 146.7333"
"049032","-32.8345"," 145.8772"
"085020","-38.0373"," 147.1780"
"083025","-37.1011"," 147.5980"
"040957","-26.7772"," 152.8858"
"040894","-27.8464"," 152.9061"
"014014","-13.9242"," 131.2350"
"031115","-17.7667"," 145.5775"
"014806","-16.4152"," 132.0858"
"030073","-17.8500"," 143.7028"
"066179","-33.9034"," 151.2675"
"033027","-21.1558"," 148.7433"
"012033","-33.2256"," 121.7375"
"087067","-37.5144"," 144.0177"
"054035","-28.8973"," 150.7722"
"087011","-37.5417"," 144.0251"
"090031","-37.9966"," 143.0473"
"018202","-33.6110"," 137.0951"
"040843","-26.2825"," 152.0164"
"015648","-23.6925"," 133.8978"
"034062","-22.2528"," 148.6744"
"029094","-19.6881"," 139.3661"
"032083","-18.6356"," 146.4997"
"035111","-23.8014"," 148.9283"
"014400","-12.0482"," 134.2263"
"036141","-23.1858"," 144.8514"
"063080","-33.8905"," 149.7103"
"033227","-20.7922"," 147.8286"
"040146","-26.2203"," 152.2814"
"011016","-31.9269"," 126.9733"
"014822","-15.6467"," 130.4756"
"038018","-25.1961"," 143.2756"
"041139","-28.1672"," 150.6475"
"036113","-23.8722"," 144.4783"
"037005","-24.2189"," 143.5781"
"044059","-28.7008"," 146.2336"
"008303","-28.7214"," 114.6481"
"094183","-42.7322"," 147.4397"
"010902","-33.7781"," 119.5019"
"041358","-27.4417"," 151.2567"
"056069","-30.6479"," 151.7463"
"008080","-29.8658"," 116.5250"
"086073","-37.5547"," 144.8788"
"039079","-23.7169"," 150.8200"
"002016","-16.6742"," 128.5533"
"085193","-38.5601"," 146.6703"
"080051","-36.3666"," 143.9522"
"030018","-18.2922"," 143.5483"
"086085","-37.9886"," 145.3320"
"031145","-17.5142"," 145.2953"
"096080","-41.9897"," 146.6994"
"048239","-30.0423"," 145.9520"
"066191","-33.9770"," 150.9042"
"012284","-31.9197"," 119.2575"
"010880","-34.3131"," 118.9894"
"056212","-28.8433"," 152.2533"
"086313","-37.7469"," 145.2098"
"058057","-28.3364"," 153.2236"
"017010","-30.5328"," 139.3029"
"054106","-30.0617"," 150.7589"
"078016","-36.6064"," 142.3608"
"091104","-41.5397"," 147.2033"
"017051","-30.7675"," 138.6359"
"096005","-41.6383"," 145.9444"
"099009","-39.8489"," 148.0167"
"076013","-35.0831"," 142.1818"
"007043","-26.4458"," 116.5467"
"055298","-31.3984"," 151.1527"
"087023","-38.1587"," 144.3954"
"058001","-28.8528"," 153.5691"
"080008","-35.8001"," 144.2083"
"072049","-35.8557"," 147.2852"
"040866","-28.2608"," 153.0917"
"031206","-16.8208"," 145.6350"
"014288","-11.7782"," 130.5579"
"031193","-17.2550"," 145.4803"
"003082","-17.8672"," 122.3631"
"068195","-34.6368"," 150.4026"
"015129","-19.4376"," 134.2088"
"061261","-31.9983"," 150.2420"
"007079","-23.5867"," 120.0517"
"058133","-28.7177"," 153.3620"
"086033","-37.9252"," 145.0254"
"098008","-40.0511"," 144.0581"
"036085","-21.6678"," 145.2689"
"051072","-31.0228"," 147.9026"
"048053","-31.6982"," 145.7045"
"040952","-27.7228"," 153.0337"
"040879","-28.2700"," 153.0264"
"040799","-28.1692"," 152.9833"
"009729","-34.5458"," 118.1947"
"094157","-43.1639"," 147.8333"
"081116","-36.4556"," 146.0239"
"039164","-25.1506"," 150.0892"
"096042","-42.1592"," 146.8831"
"041197","-27.3206"," 150.8725"
"038040","-25.3036"," 142.2008"
"039119","-24.5503"," 151.2225"
"039065","-24.3278"," 151.5692"
"041051","-26.9636"," 151.2158"
"014603","-14.2905"," 133.4099"
"092105","-41.5168"," 147.9858"
"086360","-37.7409"," 145.7388"
"096065","-41.8983"," 146.6672"
"030143","-20.6350"," 144.0114"
"009873","-32.6492"," 116.0383"
"074193","-35.0868"," 146.2687"
"051119","-31.9413"," 147.4816"
"007028","-24.0469"," 116.2181"
"039001","-24.1017"," 151.1033"
"041270","-27.8242"," 151.5803"
"045014","-27.7722"," 143.8728"
"085006","-38.3930"," 146.5132"
"014403","-12.3340"," 134.9293"
"054127","-30.2070"," 149.9839"
"029099","-20.1236"," 141.3186"
"033028","-19.5114"," 147.1064"
"037063","-21.3400"," 142.9286"
"089037","-37.4769"," 142.5345"
"029098","-21.5169"," 141.4478"
"065012","-32.2385"," 148.6089"
"056219","-30.5154"," 151.5324"
"040435","-26.8939"," 151.6083"
"074195","-35.4506"," 147.3832"
"012205","-29.7514"," 120.5669"
"057051","-29.1912"," 152.5905"
"063164","-33.5552"," 150.1115"
"055186","-31.3432"," 151.2945"
"059042","-30.0500"," 152.9782"
"028036","-11.9833"," 143.2500"
"010306","-30.6042"," 117.2275"
"086367","-37.8027"," 145.4937"
"092052","-41.6231"," 148.2208"
"015593","-22.8211"," 134.4508"
"041079","-28.5406"," 151.8425"
"084007","-37.2789"," 148.2544"
"030026","-20.4514"," 143.2292"
"025505","-36.3293"," 140.7112"
"016039","-30.7888"," 136.8948"
"040216","-27.4506"," 153.0333"
"080127","-36.1149"," 144.6282"
"060062","-32.1325"," 152.0889"
"063154","-33.7181"," 149.7808"
"076002","-34.7233"," 142.7902"
"010545","-32.8714"," 117.9042"
"077027","-35.9653"," 143.7809"
"055055","-30.9604"," 150.4601"
"033131","-21.0083"," 148.8333"
"072145","-35.3967"," 148.2500"
"040859","-28.3222"," 152.7697"
"033066","-21.1475"," 149.1997"
"068004","-34.5457"," 150.8375"
"009996","-33.8294"," 115.1903"
"029160","-20.2350"," 141.2933"
"014281","-12.4035"," 131.9815"
"051159","-31.2407"," 146.7019"
"091269","-41.6839"," 147.2831"
"040725","-28.1683"," 152.9883"
"060123","-32.6526"," 152.1462"
"033155","-22.8244"," 150.3394"
"074194","-35.3196"," 146.4973"
"040326","-27.4428"," 152.9744"
"040377","-26.2575"," 151.4108"
"054044","-29.2975"," 151.1478"
"041283","-27.2592"," 151.2908"
"033197","-21.1703"," 148.5039"
"061094","-32.1059"," 150.9917"
"044127","-27.3878"," 147.2858"
"039108","-25.4381"," 150.6278"
"041030","-28.7631"," 151.8483"
"048061","-29.0481"," 147.5064"
"008084","-30.2608"," 116.2100"
"062015","-31.9273"," 150.2230"
"007020","-26.8764"," 118.1731"
"078031","-36.3347"," 141.6367"
"050007","-33.1624"," 147.2846"
"040923","-26.8367"," 152.1633"
"067003","-33.7770"," 150.7877"
"058217","-28.2756"," 153.4628"
"039335","-24.0047"," 151.3350"
"014240","-12.9612"," 131.1667"
"063262","-34.0367"," 149.6000"
"084085","-37.4315"," 149.0003"
"022830","-35.9645"," 137.1542"
"031066","-16.9950"," 145.4253"
"034001","-22.2903"," 148.7158"
"063079","-33.3947"," 149.9016"
"007041","-25.1303"," 116.9047"
"040968","-27.6172"," 152.8892"
"044224","-26.4842"," 146.0856"
"042101","-28.2772"," 149.9275"
"009180","-32.0186"," 116.0997"
"060050","-31.6659"," 151.7521"
"035228","-22.8544"," 147.9247"
"035058","-22.4231"," 147.6308"
"035092","-22.6150"," 148.3533"
"009652","-33.7767"," 121.1133"
"035239","-24.4114"," 148.0417"
"029026","-20.0303"," 140.0378"
"055063","-31.6483"," 150.7267"
"075027","-33.6363"," 146.5479"
"044069","-27.1631"," 147.2961"
"029045","-17.8619"," 142.5603"
"030038","-20.6744"," 142.4931"
"005028","-22.6906"," 116.2328"
"060023","-31.8714"," 152.6827"
"091329","-41.2622"," 147.2525"
"014963","-13.8596"," 130.0031"
"056058","-29.9475"," 151.0369"
"075176","-35.3728"," 144.1862"
"023371","-34.5654"," 138.9373"
"088135","-37.4266"," 144.2724"
"040222","-27.4118"," 153.0457"
"076024","-34.7122"," 142.9276"
"030014","-18.5189"," 144.0914"
"044034","-28.2739"," 147.0478"
"040658","-26.6028"," 153.0431"
"061403","-33.4305"," 150.8306"
"029123","-20.5833"," 139.5767"
"055326","-31.2141"," 151.1191"
"095060","-42.7889"," 146.9056"
"032157","-19.2881"," 146.6069"
"009926","-34.2989"," 115.4447"
"068188","-34.4030"," 150.8795"
"061292","-32.2540"," 151.4755"
"030093","-19.9217"," 144.9583"
"091208","-40.9147"," 144.8681"
"010072","-31.7211"," 117.6586"
"063030","-33.8887"," 149.9373"
"033031","-20.0564"," 148.8881"
"066004","-33.9430"," 151.1098"
"040102","-26.6639"," 152.4608"
"007038","-26.2750"," 117.7842"
"010103","-31.7578"," 118.5603"
"035083","-24.1300"," 149.4567"
"091074","-40.9911"," 145.0783"
"009601","-33.3208"," 115.8825"
"044012","-28.6575"," 144.3808"
"014157","-14.2225"," 131.9303"
"027067","-13.7464"," 142.1419"
"094203","-43.1261"," 147.7344"
"040751","-27.7956"," 152.3753"
"015151","-19.2815"," 137.2441"
"040488","-27.4236"," 153.0183"
"015562","-24.3612"," 133.4315"
"057053","-31.0099"," 151.7524"
"040314","-27.7189"," 152.8172"
"042028","-28.6342"," 148.8681"
"010609","-33.2267"," 117.9292"
"015026","-19.6014"," 136.9078"
"109503","-34.1553"," 117.1281"
"005086","-21.2947"," 116.1383"
"033256","-22.1978"," 150.0928"
"034075","-22.6075"," 147.8419"
"074068","-34.8286"," 147.3564"
"015676","-24.3403"," 133.4671"
"037044","-21.7033"," 142.3550"
"040552","-27.4111"," 152.6144"
"014409","-13.8600"," 136.4158"
"007191","-23.4531"," 119.7994"
"015522","-24.8767"," 129.0722"
"010686","-33.5025"," 119.9711"
"082120","-36.5080"," 147.2144"
"018163","-31.9027"," 132.2988"
"019095","-32.4654"," 138.7579"
"035180","-25.6097"," 148.9450"
"041140","-27.1864"," 151.2553"
"044130","-27.8503"," 146.8789"
"037008","-22.0764"," 139.7581"
"092013","-41.1328"," 147.9092"
"040561","-26.5139"," 152.8314"
"047079","-34.0452"," 141.0661"
"045018","-26.0853"," 143.4483"
"048087","-29.3423"," 145.0032"
"085005","-38.3938"," 146.4651"
"088125","-37.3827"," 145.4731"
"070116","-34.4208"," 149.2355"
"055166","-31.2248"," 150.9249"
"039026","-24.8419"," 151.0047"
"040122","-26.4289"," 152.3292"
"036071","-21.9503"," 146.6314"
"040972","-27.1114"," 153.0636"
"040425","-27.2178"," 152.8425"
"018196","-34.2610"," 135.7310"
"084106","-37.2241"," 148.8243"
"075134","-34.8753"," 145.2890"
"023075","-34.9964"," 138.6039"
"043055","-27.5328"," 148.8844"
"025515","-35.5163"," 139.9521"
"051014","-31.1254"," 148.0384"
"008115","-30.5650"," 116.2364"
"051017","-31.7812"," 146.6398"
"017048","-30.2402"," 139.1300"
"092038","-42.1236"," 148.0731"
"044226","-27.7122"," 147.0461"
"016042","-26.1673"," 130.1192"
"038075","-25.7131"," 143.4308"
"045066","-26.0467"," 144.3472"
"078033","-36.3009"," 141.7719"
"040041","-27.3961"," 152.8664"
"048022","-29.0813"," 148.6000"
"027021","-10.5831"," 142.2203"
"023126","-34.5611"," 138.7728"
"070090","-35.2389"," 148.9958"
"091274","-41.1719"," 147.3686"
"059137","-30.2803"," 152.6699"
"066184","-33.8340"," 151.2484"
"035147","-23.4669"," 148.1519"
"049021","-33.0444"," 144.2354"
"095014","-42.6919"," 146.7161"
"061048","-32.9029"," 151.4820"
"062062","-32.6547"," 149.8376"
"058038","-29.4521"," 153.2007"
"049012","-33.1094"," 146.4736"
"086121","-37.7517"," 145.6757"
"091342","-41.2142"," 147.4900"
"087174","-37.5028"," 144.5877"
"033273","-20.3683"," 148.3878"
"015655","-22.9838"," 134.9359"
"008269","-28.2667"," 114.7144"
"009798","-33.8847"," 120.4222"
"015565","-22.2601"," 132.2054"
"010259","-31.3236"," 116.3700"
"039161","-23.1681"," 150.9364"
"063211","-33.9301"," 149.0966"
"093041","-42.1633"," 147.5750"
"055169","-31.1866"," 151.0687"
"009063","-30.3903"," 115.5039"
"040389","-26.3967"," 152.6147"
"040282","-26.6431"," 152.9392"
"036089","-22.2006"," 146.5456"
"010605","-32.9089"," 117.0536"
"033069","-19.5956"," 147.0964"
"041129","-28.4892"," 150.4797"
"054002","-29.3196"," 151.0916"
"047037","-31.8905"," 141.9896"
"007084","-23.4800"," 116.1108"
"063066","-33.2741"," 149.1110"
"087059","-38.0131"," 143.9760"
"070287","-35.5783"," 149.2067"
"041549","-28.3975"," 150.3042"
"027066","-12.7075"," 142.3608"
"032088","-19.1306"," 146.8642"
"043066","-26.0569"," 148.4306"
"085180","-38.3591"," 146.0646"
"032081","-19.3842"," 145.8369"
"041009","-28.2669"," 150.8108"
"020015","-32.2123"," 139.7193"
"041103","-27.5836"," 151.9317"
