st,072012,72  ,CARABOST                                ,01/1886,       ,-35.6043, 147.7263,GPS            ,NSW, 345.0,      ,     ,2003,2018,#
st,022003,22A ,CURRAMULKA                              ,01/1887,       ,-34.6981, 137.7116,GPS            ,SA ,  68.0,      ,     ,2003,2018,#
st,035026,35  ,DUARINGA POST OFFICE                    ,01/1886,       ,-23.7139, 149.6725,               ,QLD,  86.0,      ,     ,2003,2018,#
st,094071,94  ,EAGLEHAWK NECK (JETTY ROAD)             ,01/1886,       ,-43.0153, 147.9117,GPS            ,TAS,  12.0,      ,     ,2003,2018,#
st,040075,40  ,ESK POST OFFICE                         ,01/1886,       ,-27.2397, 152.4219,GPS            ,QLD, 119.0,      ,     ,2003,2018,#
st,079017,79  ,GOROKE (POST OFFICE)                    ,06/1886,       ,-36.7181, 141.4729,GPS            ,VIC, 162.0,      ,     ,2003,2018,#
st,070043,70  ,GUNNING RURAL SUPPLIES                  ,01/1886,       ,-34.7823, 149.2681,GPS            ,NSW, 578.0,      ,     ,2003,2018,#
st,056016,56  ,GUYRA POST OFFICE                       ,01/1886,       ,-30.2204, 151.6714,GPS            ,NSW,1275.0,      ,     ,2003,2018,#
st,074055,74  ,JERILDERIE TREATMENT WORKS              ,01/1886,       ,-35.3475, 145.7257,GPS            ,NSW, 110.0,      ,     ,2003,2018,#
st,033035,33  ,KALAMIA ESTATE                          ,01/1886,       ,-19.5244, 147.4161,GPS            ,QLD,   8.0,      ,     ,2003,2018,#
st,051057,51  ,MARRA CREEK (WOMBOIN)                   ,01/1886,       ,-30.6998, 147.2232,GPS            ,NSW, 131.0,      ,     ,2003,2018,#
st,064015,64  ,MENDOORAN POST OFFICE                   ,01/1886,       ,-31.8227, 149.1217,GPS            ,NSW, 350.0,      ,     ,2003,2018,#
st,090057,90  ,MERINO                                  ,01/1886,       ,-37.7200, 141.5489,GPS            ,VIC,  83.0,      ,     ,2003,2018,#
st,009025,09  ,MIDLAND                                 ,01/1886,       ,-31.8691, 116.0167,GPS            ,WA ,  15.0,      ,     ,2003,2018,#
st,068044,68  ,MITTAGONG (ALFRED STREET)               ,01/1886,       ,-34.4472, 150.4566,GPS            ,NSW, 635.0,      ,     ,2003,2018,#
st,074162,74  ,MORUNDAH HOTEL                          ,01/1928,       ,-34.9349, 146.3031,GPS            ,NSW, 128.0,      ,     ,2003,2018,#
st,044050,44  ,MORVEN POST OFFICE                      ,01/1886,       ,-26.4156, 147.1131,GPS            ,QLD, 437.0,      ,     ,2003,2018,#
st,009581,09A ,MOUNT BARKER                            ,01/1886,       ,-34.6250, 117.6361,GPS            ,WA , 300.0,      ,94630,2003,2018,#
st,039070,39  ,MT PERRY THE PINES                      ,01/1886,       ,-25.1694, 151.6375,GPS            ,QLD, 165.0,      ,     ,2003,2018,#
st,074088,74  ,OAKLANDS GENERAL STORE                  ,06/1925,       ,-35.5583, 146.1655,GPS            ,NSW, 145.0,      ,     ,2003,2018,#
st,022012,22A ,PASKEVILLE                              ,04/1886,       ,-34.0402, 137.9004,GPS            ,SA , 145.0,      ,     ,2003,2018,#
st,047013,47  ,POONCARIE (KARPA KORA STATION)          ,01/1886,       ,-32.9669, 143.1071,GPS            ,NSW,  72.0,      ,     ,2003,2018,#
st,033082,33  ,STRATHMORE                              ,01/1886,       ,-20.4992, 147.6278,GPS            ,QLD, 200.0,      ,     ,2003,2018,#
st,072044,72  ,TUMUT (SIMPSON STREET)                  ,01/1886,       ,-35.2974, 148.2135,GPS            ,NSW, 300.0,      ,     ,2003,2018,#
st,058056,58  ,TWEED HEADS GOLF CLUB                   ,01/1886,       ,-28.2025, 153.5502,GPS            ,NSW,   5.0,      ,     ,2003,2018,#
st,074118,74  ,WHITTON (CONAPAIRA ST)                  ,01/1886,       ,-34.5139, 146.1848,GPS            ,NSW, 132.0,      ,     ,2003,2018,#
st,058061,58  ,WOODBURN (CEDAR ST)                     ,01/1886,       ,-29.0734, 153.3413,GPS            ,NSW,   5.0,      ,     ,2003,2018,#
st,044075,44  ,WOODLANDS                               ,01/1886,       ,-27.2650, 148.0814,GPS            ,QLD, 283.0,      ,     ,2003,2018,#
st,082058,82  ,YACKANDANDAH                            ,09/1886,       ,-36.3291, 146.8487,GPS            ,VIC, 310.0,      ,     ,2003,2018,#
st,009507,09A ,BANNISTER                               ,01/1885,       ,-32.6836, 116.5194,GPS            ,WA , 350.0,      ,     ,2003,2018,#
st,061002,61  ,BLACKVILLE (KRUI VALE)                  ,01/1885,       ,-31.8469, 150.3410,GPS            ,NSW, 610.0,      ,     ,2003,2018,#
st,044010,44  ,BOLLON MARY ST                          ,01/1885,       ,-28.0331, 147.4795,GPS            ,QLD, 182.9, 184.5,94513,2003,2018,#
st,070005,70  ,BOMBALA (THERRY STREET)                 ,01/1885,       ,-36.9113, 149.2379,GPS            ,NSW, 705.0,      ,94928,2003,2018,#
st,009654,09A ,BREMER BAY                              ,01/1885,       ,-34.3989, 119.3786,GPS            ,WA ,  20.0,      ,     ,2003,2018,#
st,039018,39  ,BUSTARD HEAD LIGHTHOUSE                 ,01/1885,       ,-24.0222, 151.7642,               ,QLD,  89.0,      ,     ,2003,2018,#
st,021012,21  ,BUTE                                    ,01/1885,       ,-33.8612, 138.0114,GPS            ,SA , 111.0,      ,     ,2003,2018,#
st,082010,82  ,CHILTERN (POST OFFICE)                  ,01/1885,       ,-36.1491, 146.6106,GPS            ,VIC, 209.0,      ,     ,2003,2018,#
st,064025,64  ,COOLAH (BINNIA ST)                      ,01/1885,       ,-31.8231, 149.7200,GPS            ,NSW, 495.0,      ,     ,2003,2018,#
st,018022,18  ,COWELL                                  ,01/1885,       ,-33.6772, 136.9116,GPS            ,SA ,  12.0,      ,     ,2003,2018,#
st,057023,57  ,EBOR (WONGWIBINDA)                      ,01/1885,       ,-30.2892, 152.1701,GPS            ,NSW,1195.0,      ,     ,2003,2018,#
st,065013,65  ,EUGOWRA POST OFFICE                     ,01/1885,       ,-33.4278, 148.3721,GPS            ,NSW, 270.0,      ,     ,2003,2018,#
st,011019,11  ,EYRE                                    ,01/1885,       ,-32.2464, 126.3008,GPS            ,WA ,   5.6,   6.1,94645,2003,2018,#
st,073014,73  ,GRENFELL (MANGANESE RD)                 ,01/1885,       ,-33.8934, 148.1523,GPS            ,NSW, 390.0,      ,94725,2003,2018,#
st,019050,19  ,HAWKER (WILSON)                         ,01/1885,       ,-31.9883, 138.3424,GPS            ,SA , 345.0,      ,     ,2003,2018,#
st,036026,36  ,ISISFORD POST OFFICE                    ,01/1885,       ,-24.2591, 144.4406,GPS            ,QLD, 203.0,      ,94345,2003,2018,#
st,063039,63  ,KATOOMBA (MURRI ST)                     ,01/1885,       ,-33.7122, 150.3087,GPS            ,NSW,1015.0,      ,94744,2003,2018,#
st,010582,10A ,KOJONUP                                 ,01/1885,       ,-33.8300, 117.1590,GPS            ,WA , 305.0,      ,     ,2003,2018,#
st,087029,87  ,LANCEFIELD                              ,01/1885,       ,-37.2698, 144.7230,GPS            ,VIC, 463.0,      ,     ,2003,2018,#
st,060022,60  ,LAURIETON (ELOUERA ST)                  ,01/1885,       ,-31.6393, 152.7869,GPS            ,NSW,  12.0,      ,     ,2003,2018,#
st,023728,23C ,MACCLESFIELD                            ,07/1885,       ,-35.1890, 138.8262,GPS            ,SA , 311.0,      ,     ,2003,2018,#
st,005008,05  ,MARDIE                                  ,01/1885,       ,-21.1906, 115.9797,GPS            ,WA ,  11.0,  12.0,94306,2003,2018,#
st,074129,74  ,MATHOURA (MATHOURA STATION)             ,01/1885,       ,-35.7228, 144.7865,GPS            ,NSW,  95.0,      ,     ,2003,2018,#
st,060024,60  ,MOORLAND (DENRO-AN)                     ,01/1885,       ,-31.7816, 152.6684,GPS            ,NSW,   5.0,      ,     ,2003,2018,#
st,024521,24B ,MURRAY BRIDGE                           ,01/1885,       ,-35.1234, 139.2592,GPS            ,SA ,  33.0,      ,95812,2003,2018,#
st,078040,78  ,NHILL (WOORAK)                          ,11/1885,       ,-36.2891, 141.7432,GPS            ,VIC, 140.0,      ,     ,2003,2018,#
st,090067,90  ,PORT CAMPBELL POST OFFICE               ,11/1885,       ,-38.6196, 142.9944,GPS            ,VIC,  20.0,      ,     ,2003,2018,#
st,066006,66  ,SYDNEY BOTANIC GARDENS                  ,01/1885,       ,-33.8658, 151.2161,GPS            ,NSW,  15.0,      ,     ,2003,2018,#
st,072043,72  ,TUMBARUMBA POST OFFICE                  ,01/1885,       ,-35.7780, 148.0122,GPS            ,NSW, 645.0,      ,94918,2003,2018,#
st,014825,14F ,VICTORIA RIVER DOWNS                    ,01/1885,       ,-16.4030, 131.0145,GPS            ,NT ,  88.5,  90.0,94232,2003,2018,#
st,010655,10A ,WILLIAMS                                ,01/1885,       ,-33.0269, 116.8792,GPS            ,WA , 260.0,      ,     ,2003,2018,#
st,088067,88  ,YEA                                     ,08/1885,       ,-37.2177, 145.4211,GPS            ,VIC, 193.0,      ,     ,2003,2018,#
st,074126,74  ,YERONG CREEK (FERTILIZER DEPOT)         ,01/1885,       ,-35.3850, 147.0558,GPS            ,NSW, 210.0,      ,     ,2003,2018,#
st,022800,22B ,AMERICAN RIVER                          ,01/1884,       ,-35.7829, 137.7697,GPS            ,SA ,   4.0,      ,     ,2003,2018,#
st,081000,81  ,AVOCA (POST OFFICE)                     ,09/1884,       ,-37.0887, 143.4747,GPS            ,VIC, 242.0,      ,     ,2003,2018,#
st,089003,89  ,BALMORAL (POST OFFICE)                  ,10/1884,       ,-37.2472, 141.8415,GPS            ,VIC, 180.0,      ,     ,2003,2018,#
st,055007,55  ,BOGGABRI POST OFFICE                    ,01/1884,       ,-30.7056, 150.0458,GPS            ,NSW, 245.0,      ,     ,2003,2018,#
st,089009,89  ,CAVENDISH (POST OFFICE)                 ,10/1884,       ,-37.5267, 142.0414,GPS            ,VIC, 210.0,      ,     ,2003,2018,#
st,048031,48  ,COLLARENEBRI (ALBERT ST)                ,12/1884,       ,-29.5406, 148.5817,GPS            ,NSW, 145.0,      ,95520,2003,2018,#
st,065010,65  ,CUDAL POST OFFICE                       ,01/1884,       ,-33.2869, 148.7396,GPS            ,NSW, 440.0,      ,     ,2003,2018,#
st,008044,08  ,DONGARA                                 ,01/1884,       ,-29.2528, 114.9306,GPS            ,WA ,   9.0,      ,     ,2003,2018,#
st,056009,56  ,EMMAVILLE POST OFFICE                   ,01/1884,       ,-29.4445, 151.5987,GPS            ,NSW, 890.0,      ,     ,2003,2018,#
st,070032,70  ,FAIRLIGHT STATION                       ,01/1884,       ,-35.2286, 148.9143,GPS            ,NSW, 610.0,      ,     ,2003,2018,#
st,085029,85  ,FOSTER (POST OFFICE)                    ,10/1884,       ,-38.6520, 146.1997,GPS            ,VIC,  33.0,      ,     ,2003,2018,#
st,090045,90  ,HAWKESDALE (POST OFFICE)                ,01/1884,       ,-38.1059, 142.3216,GPS            ,VIC, 129.0,      ,     ,2003,2018,#
st,044181,44  ,HUNGERFORD (PAROO RIVER)                ,01/1884,       ,-28.9972, 144.4094,GPS            ,QLD, 139.0,      ,     ,2003,2018,#
st,017089,17  ,KALAMURINA                              ,01/1884,       ,-27.7205, 138.2548,GPS            ,SA ,   5.0,      ,     ,2003,2018,#
st,088060,88  ,KINGLAKE WEST (WALLABY CREEK)           ,01/1884,       ,-37.4475, 145.2143,GPS            ,VIC, 488.0,      ,     ,2003,2018,#
st,082024,82  ,KOETONG                                 ,04/1884,       ,-36.1523, 147.4938,GPS            ,VIC, 595.0,      ,     ,2003,2018,#
st,021029,21  ,KOOLUNGA                                ,01/1884,       ,-33.5867, 138.3328,GPS            ,SA , 125.0,      ,     ,2003,2018,#
st,043020,43  ,MITCHELL POST OFFICE                    ,01/1884,       ,-26.4888, 147.9777,GPS            ,QLD, 336.5, 338.0,94514,2003,2018,#
st,065023,65  ,MOLONG (HILL ST)                        ,01/1884,       ,-33.0881, 148.8584,GPS            ,NSW, 565.0,      ,     ,2003,2018,#
st,081034,81  ,MOOROOPNA                               ,12/1884,       ,-36.3989, 145.3448,GPS            ,VIC, 108.0,      ,     ,2003,2018,#
st,073029,73  ,MURRUMBURRAH (HISTORICAL SOCIETY)       ,01/1884,       ,-34.5500, 148.3510,DEM 3 Sec SRTM ,NSW, 370.0,      ,     ,2003,2018,#
st,023739,23C ,NAIRNE                                  ,01/1884,       ,-35.0369, 138.9130,GPS            ,SA , 370.0,      ,     ,2003,2018,#
st,082035,82  ,NARIEL CREEK  (SIMPSON)                 ,07/1884,       ,-36.3336, 147.7968,GPS            ,VIC, 430.0,      ,     ,2003,2018,#
st,014816,14F ,OLD DELAMERE                            ,01/1883,       ,-15.7372, 131.5345,GPS            ,NT , 102.0,      ,     ,2003,2018,#
st,021042,21  ,PORT BROUGHTON                          ,01/1884,       ,-33.6029, 137.9348,GPS            ,SA ,   8.0,      ,     ,2003,2018,#
st,031052,31  ,PORT DOUGLAS - WARNER ST                ,01/1884,       ,-16.4833, 145.4639,GPS            ,QLD,   8.0,      ,     ,2006,2018,#
st,008151,08  ,WALEBING                                ,01/1884,       ,-30.6646, 116.1383,GPS            ,WA , 300.0,      ,     ,2003,2018,#
st,085091,85  ,WALHALLA                                ,01/1884,       ,-37.9413, 146.4523,GPS            ,VIC, 348.0,      ,     ,2003,2018,#
st,048079,48  ,WANAARING POST OFFICE                   ,01/1884,       ,-29.7029, 144.1484,GPS            ,NSW, 108.0,      ,94497,2003,2018,#
st,053044,53  ,WEE WAA (GEORGE ST)                     ,01/1884,       ,-30.2257, 149.4452,GPS            ,NSW, 190.0,      ,     ,2003,2018,#
st,083033,83  ,WOODS POINT                             ,10/1884,       ,-37.5696, 146.2541,GPS            ,VIC, 680.0,      ,     ,2004,2018,#
st,090084,90  ,WOOLSTHORPE                             ,01/1884,       ,-38.1830, 142.4677,GPS            ,VIC,  85.0,      ,     ,2003,2018,#
st,016056,16  ,YUDNAPINNA                              ,08/1884,       ,-32.1232, 137.1505,GPS            ,SA , 128.0,      ,     ,2003,2018,#
st,043043,43  ,YULEBA GARDEN ST                        ,01/1884,       ,-26.6133, 149.3878,GPS            ,QLD, 295.0,      ,     ,2003,2018,#
st,023005,23C ,ADELAIDE (GLEN OSMOND)                  ,01/1883,       ,-34.9464, 138.6519,GPS            ,SA , 128.0,      ,     ,2003,2018,#
st,072000,72  ,ADELONG (TUMUT ST)                      ,01/1883,       ,-35.3085, 148.0641,GPS            ,NSW, 333.0,      ,     ,2003,2018,#
st,019006,19  ,BOOLEROO CENTRE                         ,01/1883,       ,-32.8810, 138.3515,GPS            ,SA , 403.0,      ,     ,2003,2018,#
st,090010,90  ,BRANXHOLME (BASSETT)                    ,01/1883,       ,-37.8595, 141.7708,GPS            ,VIC, 112.0,      ,     ,2003,2018,#
st,070012,70  ,BUNGONIA (INVERARY PARK)                ,01/1883,       ,-34.8996, 149.9709,GPS            ,NSW, 650.0,      ,     ,2003,2018,#
st,024508,24B ,CALLINGTON                              ,01/1883,       ,-35.1250, 139.0433,GPS            ,SA ,  96.0,      ,     ,2003,2018,#
st,019009,19  ,CARRIETON                               ,01/1883,       ,-32.4244, 138.5304,GPS            ,SA , 435.0,      ,     ,2003,2016,#
st,048047,48  ,COLLARENEBRI (GOONDOOBLUIE)             ,01/1883,       ,-29.1507, 148.6251,GPS            ,NSW, 156.0,      ,     ,2003,2018,#
st,070025,70  ,CROOKWELL POST OFFICE                   ,01/1883,       ,-34.4578, 149.4693,GPS            ,NSW, 887.0,      ,     ,2003,2018,#
st,023720,23C ,HAHNDORF                                ,01/1883,       ,-35.0245, 138.8115,GPS            ,SA , 341.0,      ,     ,2003,2018,#
st,078078,78  ,KANIVA                                  ,01/1883,       ,-36.3725, 141.2427,GPS            ,VIC, 142.0,      ,     ,2003,2018,#
st,023726,23C ,LOBETHAL                                ,01/1883,       ,-34.9044, 138.8742,GPS            ,SA , 459.0,      ,     ,2003,2018,#
st,023009,23A ,MALLALA                                 ,01/1883,       ,-34.4382, 138.5115,GPS            ,SA ,  42.0,      ,     ,2003,2018,#
st,081035,81  ,MURCHISON                               ,06/1883,       ,-36.6146, 145.2143,GPS            ,VIC, 115.0,      ,     ,2003,2018,#
st,079035,79  ,MURTOA                                  ,01/1883,       ,-36.6206, 142.4711,GPS            ,VIC, 144.7,      ,     ,2003,2018,#
st,023011,23A ,NORTH ADELAIDE                          ,01/1883,       ,-34.9163, 138.5950,GPS            ,SA ,  26.0,      ,     ,2003,2018,#
st,052023,52  ,PILLIGA POST OFFICE                     ,01/1883,       ,-30.3515, 148.8843,GPS            ,NSW, 162.0,      ,     ,2003,2018,#
st,063077,63  ,SPRINGWOOD (VALLEY HEIGHTS)             ,01/1883,       ,-33.7065, 150.5848,GPS            ,NSW, 320.0,      ,95744,2003,2018,#
st,051004,51  ,TRANGIE (OLD BUNDEMAR)                  ,01/1883,       ,-31.8093, 148.1584,GPS            ,NSW, 219.0,      ,     ,2007,2018,#
st,073044,73  ,WANTABADGERY                            ,01/1883,       ,-35.0581, 147.7530,GPS            ,NSW, 205.0,      ,     ,2003,2018,#
st,078042,78  ,WYCHEPROOF                              ,01/1883,       ,-36.0775, 143.2268,Unknown        ,VIC, 110.0,      ,     ,2003,2018,#
st,023748,23C ,ADELAIDE (TEA TREE GULLY COUNCIL)       ,05/1882,       ,-34.8307, 138.7051,GPS            ,SA , 145.0,      ,     ,2003,2018,#
st,089005,89  ,BEAUFORT                                ,01/1922,       ,-37.4483, 143.3657,GPS            ,VIC, 450.0,      ,     ,2003,2018,#
st,020000,20  ,BIMBOWRIE                               ,01/1882,       ,-32.0498, 140.1620,GPS            ,SA , 230.0,      ,     ,2003,2018,#
st,084003,84  ,BRUTHEN (POST OFFICE)                   ,10/1882,       ,-37.7073, 147.8314,GPS            ,VIC,  22.0,      ,     ,2003,2018,#
st,021025,21  ,CLARE (HILL RIVER)                      ,01/1882,       ,-33.8347, 138.6532,GPS            ,SA , 475.0,      ,     ,2003,2018,#
st,081085,81  ,DUNOLLY                                 ,01/1882,       ,-36.8593, 143.7295,               ,VIC, 210.0,      ,     ,2003,2018,#
st,018069,18  ,ELLISTON                                ,01/1882,       ,-33.6501, 134.8880,GPS            ,SA ,   7.0,   9.0,94656,2003,2018,#
st,081016,81  ,ELMORE                                  ,01/1882,       ,-36.4956, 144.6083,               ,VIC, 130.0,      ,     ,2003,2018,#
st,019013,19  ,EURELIA (AILERUE)                       ,01/1882,       ,-32.5373, 138.5626,GPS            ,SA , 528.2,      ,     ,2003,2018,#
st,092012,92  ,FINGAL (LEGGE STREET)                   ,01/1882,       ,-41.6428, 147.9664,GPS            ,TAS, 237.0,      ,95974,2003,2018,#
st,019017,19  ,HAWKER                                  ,01/1882,       ,-31.8846, 138.4350,GPS            ,SA , 315.0, 316.5,94673,2003,2018,#
st,094029,94  ,HOBART (ELLERSLIE ROAD)                 ,01/1882,       ,-42.8897, 147.3278,GPS            ,TAS,  50.5,  51.4,94970,2003,2018,#
st,009023,09  ,JARRAHDALE                              ,01/1882,       ,-32.3342, 116.0755,GPS            ,WA , 240.0,      ,     ,2003,2018,#
st,087048,87  ,LITTLE RIVER (MOUNT ROTHWELL)           ,09/1882,       ,-37.8958, 144.4387,GPS            ,VIC, 110.0,      ,     ,2003,2018,#
st,023311,23B ,MARRABEL                                ,01/1882,       ,-34.1444, 138.8770,GPS            ,SA , 375.0,      ,     ,2003,2018,#
st,040158,40  ,NANANGO WILLS ST                        ,01/1882,       ,-26.6756, 151.9939,GPS            ,QLD, 375.0,      ,     ,2003,2018,#
st,009033,09  ,NEW NORCIA                              ,01/1882,       ,-30.9711, 116.2178,GPS            ,WA , 220.0,      ,     ,2003,2018,#
st,008100,08  ,NORTHAMPTON                             ,01/1882,       ,-28.3456, 114.6367,GPS            ,WA , 180.0,      ,     ,2003,2018,#
st,090063,90  ,PENSHURST (POST OFFICE)                 ,08/1882,       ,-37.8750, 142.2895,GPS            ,VIC, 233.0,      ,     ,2003,2018,#
st,047029,47  ,POONCARIE MAIL AGENCY                   ,01/1882,       ,-33.3856, 142.5696,GPS            ,NSW,  53.0,      ,95692,2003,2018,#
st,019037,19  ,PORT GERMEIN                            ,01/1882,       ,-33.0216, 138.0002,GPS            ,SA ,   4.0,      ,     ,2003,2018,#
st,055049,55  ,QUIRINDI POST OFFICE                    ,01/1882,       ,-31.5086, 150.6793,GPS            ,NSW, 390.0,      ,95746,2003,2018,#
st,070080,70  ,TARALGA POST OFFICE                     ,01/1882,       ,-34.4048, 149.8197,GPS            ,NSW, 845.0,      ,94735,2003,2018,#
st,080061,80  ,WEDDERBURN (POST OFFICE)                ,04/1882,       ,-36.4183, 143.6123,GPS            ,VIC, 200.0,      ,     ,2003,2018,#
st,047040,47  ,WENTWORTH (WAMBERRA STATION)            ,01/1882,       ,-33.9297, 142.3572,GPS            ,NSW,  60.0,      ,     ,2003,2018,#
st,023829,23C ,WOODSIDE                                ,01/1882,       ,-34.9516, 138.8754,GPS            ,SA , 355.0,      ,     ,2003,2018,#
st,054003,54  ,BARRABA POST OFFICE                     ,01/1881,       ,-30.3781, 150.6096,GPS            ,NSW, 500.0,      ,94761,2003,2018,#
st,021003,21  ,BLYTH                                   ,01/1881,       ,-33.8463, 138.4893,GPS            ,SA , 192.0,      ,     ,2003,2018,#
st,080002,80  ,BOORT                                   ,01/1881,       ,-36.1160, 143.7229,GPS            ,VIC, 103.0,      ,     ,2003,2018,#
st,087014,87  ,BUNGAREE (KIRKS RESERVOIR)              ,08/1881,       ,-37.5512, 143.9322,GPS            ,VIC, 510.5,      ,     ,2003,2018,#
st,022803,22B ,CAPE WILLOUGHBY                         ,01/1881,       ,-35.8426, 138.1327,GPS            ,SA ,  55.0,  56.0,94822,2003,2018,#
st,050014,50  ,CONDOBOLIN RETIREMENT VILLAGE           ,01/1879,       ,-33.0818, 147.1524,GPS            ,NSW, 220.0,      ,     ,2003,2018,#
st,021016,21  ,CRYSTAL BROOK                           ,01/1881,       ,-33.3530, 138.2057,GPS            ,SA , 105.0,      ,     ,2003,2018,#
st,023305,23B ,GREENOCK                                ,01/1881,       ,-34.4577, 138.9277,GPS            ,SA , 255.0,      ,     ,2003,2018,#
st,062013,62  ,GULGONG POST OFFICE                     ,01/1881,       ,-32.3634, 149.5329,GPS            ,NSW, 475.0,      ,94732,2003,2018,#
st,021023,21  ,HALLETT                                 ,01/1881,       ,-33.4097, 138.8903,GPS            ,SA , 593.0,      ,     ,2003,2018,#
st,075032,75  ,HILLSTON AIRPORT                        ,01/1881,       ,-33.4915, 145.5248,GPS            ,NSW, 122.0, 120.2,94700,2003,2018,#
st,032025,32  ,INNISFAIL                               ,01/1881,       ,-17.5249, 146.0345,GPS            ,QLD,  10.0,      ,94291,2003,2018,#
st,075039,75  ,LAKE CARGELLIGO AIRPORT                 ,01/1881,       ,-33.2832, 146.3706,GPS            ,NSW, 169.0,      ,95707,2003,2018,#
st,024519,24B ,MILANG                                  ,01/1881,       ,-35.4068, 138.9701,GPS            ,SA ,   8.0,      ,     ,2003,2018,#
st,016067,16  ,MOUNT IVE                               ,01/1881,       ,-32.4398, 136.0671,GPS            ,SA , 177.0, 179.0,94660,2003,2018,#
st,061054,61  ,NELSON BAY (NELSON HEAD)                ,01/1881,       ,-32.7103, 152.1612,GPS            ,NSW,  25.0,      ,95779,2003,2018,#
st,067021,67  ,RICHMOND - UWS HAWKESBURY               ,01/1881,       ,-33.6165, 150.7477,GPS            ,NSW,  20.0,      ,     ,2003,2018,#
st,043035,43  ,SURAT                                   ,01/1881,       ,-27.1591, 149.0702,GPS            ,QLD, 245.7,      ,94521,2003,2018,#
st,023319,23B ,TARLEE                                  ,01/1881,       ,-34.2785, 138.7729,GPS            ,SA , 192.0,      ,     ,2003,2018,#
st,041100,41  ,TEXAS POST OFFICE                       ,01/1897,       ,-28.8544, 151.1681,GPS            ,QLD, 295.0,      ,95533,2003,2018,#
st,088052,88  ,TULLAROOP RESERVOIR                     ,01/1881,       ,-37.0906, 143.8639,GPS            ,VIC, 210.0,      ,     ,2003,2018,#
st,065034,65  ,WELLINGTON (D&J RURAL)                  ,01/1881,       ,-32.5635, 148.9503,GPS            ,NSW, 305.0,      ,94723,2003,2018,#
st,021057,21  ,YACKA                                   ,01/1881,       ,-33.5707, 138.4503,GPS            ,SA , 165.0,      ,     ,2003,2018,#
st,019062,19  ,YONGALA                                 ,01/1881,       ,-33.0276, 138.7560,GPS            ,SA , 521.0,      ,94679,2003,2018,#
st,022000,22A ,ARDROSSAN                               ,01/1880,       ,-34.4228, 137.9175,GPS            ,SA ,  22.0,      ,     ,2003,2018,#
st,021002,21  ,BALAKLAVA                               ,01/1880,       ,-34.1424, 138.4225,GPS            ,SA ,  68.0,      ,     ,2003,2018,#
st,036143,36  ,BLACKALL TOWNSHIP                       ,01/1880,       ,-24.4214, 145.4672,GPS            ,QLD, 284.0,      ,     ,2003,2018,#
st,075054,74  ,CONARGO (PUCKAWIDGEE)                   ,01/1880,       ,-35.2849, 145.2098,GPS            ,NSW,  97.0,      ,     ,2003,2018,#
st,044031,44  ,DYNEVOR DOWNS                           ,01/1880,       ,-28.0911, 144.3586,GPS            ,QLD, 138.0,      ,     ,2003,2018,#
st,024511,24B ,EUDUNDA                                 ,11/1880,       ,-34.1754, 139.0847,GPS            ,SA , 415.0, 416.0,94680,2003,2018,#
st,063035,63  ,HILL END POST OFFICE                    ,01/1880,       ,-33.0362, 149.4146,GPS            ,NSW, 870.0,      ,     ,2003,2018,#
st,081020,81  ,INGLEWOOD (POST OFFICE)                 ,05/1880,       ,-36.5753, 143.8695,GPS            ,VIC, 150.3,      ,     ,2003,2018,#
st,080023,80  ,KERANG                                  ,09/1880,       ,-35.7236, 143.9197,GPS            ,VIC,  77.7,      ,94844,2003,2018,#
st,068052,68  ,PICTON COUNCIL DEPOT                    ,01/1880,       ,-34.1685, 150.6145,GPS            ,NSW, 165.0,      ,     ,2003,2018,#
st,024531,24B ,SEDAN                                   ,01/1880,       ,-34.5719, 139.2961,GPS            ,SA ,  95.0,      ,     ,2003,2018,#
st,079040,79  ,ST ARNAUD                               ,06/1880,       ,-36.6175, 143.2644,GPS            ,VIC, 240.0,      ,     ,2003,2018,#
st,073037,73  ,TEMORA AMBULANCE STATION                ,01/1880,       ,-34.4440, 147.5330,GPS            ,NSW, 285.0,      ,     ,2003,2018,#
st,024573,24B ,TRURO                                   ,01/1880,       ,-34.4085, 139.1274,GPS            ,SA , 344.0,      ,     ,2003,2018,#
st,047093,47  ,WENTWORTH (BURTUNDY)                    ,01/1880,       ,-33.7492, 142.2205,GPS            ,NSW,  42.0,      ,     ,2003,2018,#
st,023752,23C ,WILLIAMSTOWN                            ,12/1880,       ,-34.6508, 138.8780,GPS            ,SA , 260.0,      ,     ,2003,2018,#
st,022023,22A ,YORKETOWN                               ,01/1880,       ,-35.0185, 137.5999,GPS            ,SA ,  20.0,      ,     ,2003,2018,#
st,049002,49  ,BALRANALD (RSL)                         ,01/1879,       ,-34.6398, 143.5610,GPS            ,NSW,  61.0,      ,94696,2003,2018,#
st,069002,69  ,BEGA (NEWTOWN ROAD)                     ,01/1879,       ,-36.6883, 149.8380,GPS            ,NSW,  50.0,      ,     ,2003,2018,#
st,023704,23C ,BELAIR (STATE FLORA NURSERY)            ,01/1879,       ,-35.0076, 138.6498,GPS            ,SA , 305.0,      ,     ,2003,2018,#
st,041013,41  ,CANNING DOWNS                           ,01/1897,       ,-28.2263, 152.0650,GPS            ,QLD, 456.0,      ,     ,2003,2018,#
st,064008,64  ,COONABARABRAN (SHOWGROUNDS)             ,01/1879,       ,-31.2786, 149.2786,GPS            ,NSW, 520.0,      ,94728,2003,2018,#
